PMID	CUI	Preferred_name	sem_group	score
29079713	C0010674	Cystic Fibrosis	dsyn	10.06
29079713	C0026882	Mutation	genf	9.84
29079713	C0015127	Etiology aspects	ftcn	9.82
29079713	C2700640	Encode (action)	acty	5.18
29079713	C1879547	Activation action	acty	3.68
29079713	C1413365	CFTR gene	gngm	3.59
29079713	C0596611	Gene Mutation	genf	3.55
29079713	C0314627	Gene function	genf	3.55
29079713	C0314621	Operator gene	gngm	3.55
29079713	C0542341	Function	ftcn	3.53
29079713	C0700205	Function Axis	clas	3.53
29079713	C1517945	Loss	qnco	3.53
29079713	C1705273	Mathematical Operator	inpr	3.53
29079713	C1524003	Science of Etiology	cnce	3.51
29079713	C1158886	Protein phosphorylation	moft	3.50
29079713	C0041714	United States Food and Drug Administration	hcro	25.55
29079713	C0039798	therapeutic aspects	ftcn	22.47
29079713	C0009738	Congo	geoa	16.04
29079713	C3264621	ivacaftor	orch	13.14
29079713	C3264621	ivacaftor	phsu	13.14
29079713	C0205435	First (number)	qnco	5.18
29079713	C1279901	Firstly	qlco	5.18
29079713	C2741958	VX-770	orch	5.18
29079713	C0872187	high throughput screening	diap	3.81
29079713	C0439234	year	tmco	3.63
29079713	C0013227	Pharmaceutical Preparations	phsu	3.61
29079713	C1254351	Pharmacologic Substance	phsu	3.61
29079713	C0087111	Therapeutic procedure	topp	3.54
29079713	C1363945	Therapy Object (animal model)	fndg	3.54
29079713	C1947967	Call (Instruction)	ftcn	3.48
29079713	C0679006	Decision	menp	3.48
29079713	C1444637	Past	tmco	3.48
29079713	C0205540	Approved	qlco	3.42
29079713	C3811819	CFTR wt Allele	gngm	3.42
29079713	C0015272	Exhibits as Topic	inpr	17.80
29079713	C0040363	Togo	geoa	17.80
29079713	C0041260	Tryptophanase	aapp	17.80
29079713	C0041260	Tryptophanase	enzy	17.80
29079713	C0072662	pyrazole	orch	12.96
29079713	C3264621	ivacaftor	orch	12.89
29079713	C3264621	ivacaftor	phsu	12.89
29079713	C0026882	Mutation	genf	9.99
29079713	C0034234	Pyrans	orch	9.78
29079713	C0740116	+2	qnco	5.18
29079713	C0728893	+5	qnco	5.18
29079713	C3833492	2+	fndg	5.18
29079713	C2827735	2+ Score	qnco	5.18
29079713	C2981700	2+ Score, WHO	clas	5.18
29079713	C0439084	>5	qnco	5.18
29079713	C0369718	N not otherwise specified Antibody	aapp	5.18
29079713	C0369718	N not otherwise specified Antibody	imft	5.18
29079713	C0441922	N+ (tumor staging)	inpr	5.18
29079713	C1883351	To	qlco	5.18
29079713	C1547282	Show	anim	3.98
29079713	C0442758	3/5	qnco	3.78
29079713	C3267922	Cystic Fibrosis Transmembrane Conductance Regulator Potentiator [EPC]	phsu	3.68
29079713	C1705285	Mutation Abnormality	comd	3.68
29079713	C1280519	Effectiveness	qlco	3.56
29079713	C1707887	Efficacy Study	resa	3.56
29079713	C0441712	Mechanism (attribute)	ftcn	3.56
29079713	C1706376	Mechanism Component of Device	mnob	3.56
29079713	C3838680	3+ Answer to Question	fndg	3.50
29079713	C2827736	3+ Score	qnco	3.50
29079713	C2981702	3+ Score, WHO	clas	3.50
29079713	C0439086	<3 (qualifier value)	qnco	3.50
29079713	C1442467	5 Hours	tmco	3.47
29079713	C0205172	More	ftcn	3.47
29079713	C0332185	Recent	tmco	3.47
29079713	C0205250	High	qlco	3.43
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
29079713	C1280519	Effectiveness	qlco	5.18
29079713	C1707887	Efficacy Study	resa	5.18
29079713	C0243095	Finding	fndg	5.18
29079713	C2741958	VX-770	orch	5.18
29079713	C3245505	potential	qlco	3.72
29079713	C1705241	Delta (difference)	qnco	3.54
29079713	C1705242	Different	qlco	3.54
29079713	C1413365	CFTR gene	gngm	3.42
29079713	C2348205	Similarity	qlco	3.42
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.34
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.34
29079713	C0087136	Unmarried	fndg	22.34
29079713	C0037179	Unmarried person	popg	22.34
29079713	C0022702	Kinetics	npop	9.73
29079713	C0237876	Sharing (Social Behavior)	socb	5.18
29079713	C1280500	Effect	qlco	3.54
29079713	C1883559	Wild Type	gngm	3.43
29079713	C1413365	CFTR gene	gngm	3.42
29079713	C0439799	Channel	spco	3.42
29079713	C1706095	Channel Object	cnce	3.42
29079713	C2825046	Kinetics (discipline)	ocdi	3.42
29079713	C2348205	Similarity	qlco	3.42
29079713	C0205171	Singular	qnco	3.42
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.40
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.40
29079713	C0376525	Dimerization	npop	9.86
29079713	C1510699	ATP Hydrolysis	moft	5.18
29079713	C0441472	Clinical action	ftcn	5.18
29079713	C0587267	Closed	ftcn	5.18
29079713	C2587213	Control function	ftcn	5.18
29079713	C2239193	Controlling (action)	phpr	5.18
29079713	C1261552	Step (specific stage)	cnce	3.68
29079713	C3814463	Step Unit of Distance	qnco	3.68
29079713	C0175566	Open	spco	3.63
29079713	C1882151	Opening	spco	3.63
29079713	C0332291	Independent of	ftcn	3.58
29079713	C1148916	nucleotide binding	moft	3.58
29079713	C3541951	Concept model domain	inpr	3.55
29079713	C1880389	Domain (area of knowledge)	ftcn	3.55
29079713	C1883221	Superkingdom (taxonomic category)	cnce	3.55
29079713	C1511545	Critical	qlco	3.50
29079713	C1413365	CFTR gene	gngm	3.48
29079713	C0001480	Adenosine Triphosphate	bacs	19.58
29079713	C0001480	Adenosine Triphosphate	nnon	19.58
29079713	C0001480	Adenosine Triphosphate	phsu	19.58
29079713	C0034760	Reagents	irda	13.09
29079713	C2744579	ATP8A2 protein, human	aapp	12.92
29079713	C2744579	ATP8A2 protein, human	enzy	12.92
29079713	C0069851	oxytocin, 1-desamino-(O-Et-Tyr)(2)-	aapp	12.92
29079713	C0043227	Work	ocac	8.34
29079713	C0205145	Site	spco	7.16
29079713	C0205448	Two	qnco	7.07
29079713	C3887511	Evidence	idcn	5.18
29079713	C0332148	Probable diagnosis	qlco	5.18
29079713	C0750492	Probably	idcn	5.18
29079713	C1999230	Providing (action)	acty	5.18
29079713	C2741958	VX-770	orch	5.18
29079713	C4048755	Apply	ftcn	3.98
29079713	C1879355	Apply (instruction)	ftcn	3.98
29079713	C1632850	apply - action	ftcn	3.98
29079713	C1515974	Anatomic Site	blor	3.56
29079713	C1705242	Different	qlco	3.56
29079713	C0445247	Same	qlco	3.56
29079713	C2825164	Study Site	spco	3.56
29079713	C0740116	+2	qnco	3.50
29079713	C3833492	2+	fndg	3.50
29079713	C2827735	2+ Score	qnco	3.50
29079713	C2981700	2+ Score, WHO	clas	3.50
29079713	C1883357	Together	qlco	3.48
29079713	C1299351	Abnormally high	qlco	3.45
29079713	C1510827	Affinity	npop	3.45
29079713	C0243071	Analog	chvs	3.45
29079713	C0205250	High	qlco	3.45
29079713	C3889660	High Mitosis-Karyorrhexis Index	qnco	3.45
29079713	C2700149	Value Above Reference Range	inpr	3.45
29079713	C3887512	high - ActExposureLevelCode	idcn	3.45
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	24.11
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	24.11
29079713	C0033204	Probability	qnco	16.04
29079713	C1301808	Geographic state	geoa	10.62
29079713	C1442792	State	ftcn	10.62
29079713	C3148680	US State	geoa	10.62
29079713	C1510827	Affinity	npop	7.15
29079713	C1167622	Binding (Molecular Function)	moft	7.14
29079713	C1145667	Binding action	acty	7.14
29079713	C1701901	Conditional	qlco	7.00
29079713	C0851827	Dependent - ability	qlco	7.00
29079713	C3244310	dependent	ftcn	7.00
29079713	C0175566	Open	spco	6.89
29079713	C1413365	CFTR gene	gngm	5.18
29079713	C0243095	Finding	fndg	5.18
29079713	C1705535	suggestion	idcn	3.98
29079713	C0587267	Closed	ftcn	3.68
29079713	C0443264	Modulated	spco	3.68
29079713	C0332290	Consistent with	idcn	3.61
29079713	C0678749	drug binding	phsf	3.57
29079713	C0205250	High	qlco	3.55
29079713	C1290955	drug dependent	fndg	3.44
29079713	C0441712	Mechanism (attribute)	ftcn	3.43
29079713	C1706376	Mechanism Component of Device	mnob	3.43
29079713	C0750489	apparent	idcn	3.43
29079713	C0439658	classic behavior	qlco	3.43
29079713	C0439858	classical example	qlco	3.43
29079713	C0439799	Channel	spco	3.42
29079713	C1706095	Channel Object	cnce	3.42
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
29079713	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
29079713	C0040363	Togo	geoa	17.80
29079713	C0041260	Tryptophanase	aapp	17.80
29079713	C0041260	Tryptophanase	enzy	17.80
29079713	C1883351	To	qlco	5.18
29079713	C2825142	Experimental Result	fndg	3.98
29079713	C1167622	Binding (Molecular Function)	moft	3.68
29079713	C1145667	Binding action	acty	3.68
29079713	C0220865	kinetic characteristics	ftcn	3.63
29079713	C1948027	Couple (action)	ftcn	3.55
29079713	C3853906	Digital Model Attachment	inpr	3.46
29079713	C0205450	Four	qnco	3.46
29079713	C1301808	Geographic state	geoa	3.46
29079713	C3161035	Model	inpr	3.46
29079713	C3714583	Model - style/design	cnce	3.46
29079713	C3274659	Model Number	inpr	3.46
29079713	C0205352	Simple	qlco	3.46
29079713	C1442792	State	ftcn	3.46
29079713	C3148680	US State	geoa	3.46
29079713	C1413365	CFTR gene	gngm	3.43
29079713	C3842459	Energetic	fndg	3.43
25584290	C0282686	Respiratory System Agents	phsu	14.64
25584290	C0021289	Infant, Newborn	aggp	12.89
25584290	C0010674	Cystic Fibrosis	dsyn	10.06
25584290	C0025345	Menstruation Disturbances	patf	9.75
25584290	C0012634	Disease	dsyn	9.74
25584290	C0700597	Adulthood	tmco	5.18
25584290	C0392760	Affecting	ftcn	5.18
25584290	C1269561	Entire respiratory system	bdsy	5.18
25584290	C1314939	Involvement with	ftcn	5.18
25584290	C3541375	RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS	irda	5.18
25584290	C0035237	Respiratory System	bdsy	5.18
25584290	C0425442	Respiratory System Finding	fndg	5.18
25584290	C0449450	Presentation	idcn	3.55
25584290	C0935562	neonatal period	tmco	3.45
25584290	C2939425	Neonatal (qualifier value)	tmco	3.43
25584290	C2239178	Newborn (finding)	fndg	3.43
25584290	C0017362	Genes, Regulator	gngm	19.42
25584290	C0009738	Congo	geoa	16.08
25584290	C0026882	Mutation	genf	9.90
25584290	C0015127	Etiology aspects	ftcn	9.86
25584290	C1705285	Mutation Abnormality	comd	3.59
25584290	C1524003	Science of Etiology	cnce	3.55
25584290	C3811819	CFTR wt Allele	gngm	3.46
25584290	C2752508	fully spanning the plasma membrane	celc	3.46
25584290	C1167322	integral to membrane	celc	3.46
25584290	C0026882	Mutation	genf	9.94
25584290	C0205397	seen	qlco	5.18
25584290	C1705285	Mutation Abnormality	comd	3.63
25584290	C0205214	Common (qualifier value)	qnco	3.48
25584290	C3245511	Common Specifications in HL7 V3 Publishing	inpr	3.48
25584290	C0205393	Most	qnco	3.48
25584290	C1522138	shared attribute	ftcn	3.48
25584290	C0003237	Antibiotics, Antitubercular	antb	24.11
25584290	C0039798	therapeutic aspects	ftcn	22.36
25584290	C0006280	Bronchodilator Agents	phsu	19.20
25584290	C0003232	Antibiotics	antb	17.80
25584290	C0003209	Anti-Inflammatory Agents	phsu	14.64
25584290	C0006736	Calculi	bdsu	9.87
25584290	C0376636	Disease Management	hlca	9.87
25584290	C1515999	Anti-inflammatory effect	qlco	5.18
25584290	C3540706	Antibiotic throat preparations	antb	5.18
25584290	C3540707	Antibiotics FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	antb	5.18
25584290	C3540704	Antibiotics for systemic use	antb	5.18
25584290	C3540708	Antibiotics, Gynecological	antb	5.18
25584290	C3540710	Antibiotics, ophthalmologic	antb	5.18
25584290	C3540705	Antifungal Antibiotics, Topical	antb	5.18
25584290	C3540709	antibiotics, intestinal	antb	5.18
25584290	C0026698	mucolytic agents	phsu	5.18
25584290	C0001554	Administration occupational activities	ocac	3.56
25584290	C1879655	Corner Minus	lbpr	3.56
25584290	C1879656	Corner Plus	lbpr	3.56
25584290	C3273539	Management Occupations	ocdi	3.56
25584290	C1273870	Management procedure	ocac	3.56
25584290	C1521721	Supportive assistance	cnce	3.43
25584290	C0087111	Therapeutic procedure	topp	3.43
25584290	C1363945	Therapy Object (animal model)	fndg	3.43
25584290	C0041714	United States Food and Drug Administration	hcro	25.63
25584290	C0026882	Mutation	genf	19.84
25584290	C0206243	Carrying	acty	14.64
25584290	C3264621	ivacaftor	orch	14.64
25584290	C3264621	ivacaftor	phsu	14.64
25584290	C0030705	Patients	podg	8.34
25584290	C1705285	Mutation Abnormality	comd	7.14
25584290	C0013227	Pharmaceutical Preparations	phsu	3.61
25584290	C1254351	Pharmacologic Substance	phsu	3.61
25584290	C1552740	Entity Determiner - specific	inpr	3.47
25584290	C0205369	Specific qualifier value	qlco	3.47
25584290	C0205540	Approved	qlco	3.43
25584290	C3829466	January	qlco	3.43
25584290	C0332185	Recent	tmco	3.43
25584290	C1998602	Meal (occasion for eating)	dora	19.40
25584290	C0026410	Mongolia	geoa	12.88
25584290	C0030705	Patients	podg	6.74
25584290	C0439234	year	tmco	3.68
25584290	C0205540	Approved	qlco	3.59
25584290	C0580836	Old	tmco	3.51
25584290	C0205452	Six	qnco	3.50
25584290	C2700400	Contain (action)	acty	3.48
25584290	C0332256	Containing (qualifier)	ftcn	3.48
25584290	C1708004	FAT wt Allele	gngm	3.48
25584290	C0424612	Obese build	orga	3.48
25584290	C0585361	Twice a day	tmco	3.44
25584290	C2348070	Daily Dose	qnco	3.43
25584290	C2346927	Magnesium Cation	elii	3.42
25584290	C2346927	Magnesium Cation	phsu	3.42
25584290	C1960952	Milligram percent	qnco	3.42
25584290	C0086960	Schedule (document type)	inpr	3.42
25584290	C1948050	Twice (Numerical Qualifier)	qnco	3.42
25584290	C1720725	Twice - dosing instruction fragment	inpr	3.42
25584290	C0439269	mg/dL	qnco	3.42
25584290	C0178602	Dosage	qnco	3.40
25584290	C1114758	Dose number:Number:Point in time:^Patient:Quantitative	clna	3.40
25584290	C0869039	Unit dose	qnco	3.40
25584290	C0043094	Weight Gain	fndg	27.26
25584290	C0012634	Disease	dsyn	9.75
25584290	C0035245	Respiratory physiology	ortf	8.34
25584290	C0184511	Improved	qlco	5.18
25584290	C0332257	Including (qualifier)	ftcn	5.18
25584290	C2911647	Weight Gain Adverse Event	fndg	5.18
25584290	C1879746	Aspect (characteristic)	qlco	3.54
25584290	C1547011	Aspect - Kind of quantity	qnco	3.54
25584290	C0012833	Dizziness	sosy	17.80
25584290	C0018681	Headache	sosy	17.80
25584290	C0042571	Vertigo	sosy	17.80
25584290	C0011991	Diarrhea	sosy	14.64
25584290	C0036588	Self	idcn	13.14
25584290	C0015230	Exanthema	sosy	11.49
25584290	C0001688	aspects of adverse effects	ftcn	9.88
25584290	C0041912	Upper Respiratory Infections	dsyn	9.77
25584290	C1963091	Diarrhea Adverse Event	fndg	5.18
25584290	C1963093	Dizziness Adverse Event	fndg	5.18
25584290	C2945599	Mild (qualifier value)	qlco	5.18
25584290	C0221512	Stomach ache	sosy	5.18
25584290	C0235309	Upset stomach	sosy	5.18
25584290	C0439801	Limited (extensiveness)	ftcn	3.68
25584290	C1551994	subscriber - self	inpr	3.68
25584290	C0879626	Adverse effects	patf	3.58
25584290	C0085104	Drug Delivery Systems	medd	19.58
25584290	C0013227	Pharmaceutical Preparations	phsu	6.88
25584290	C0030705	Patients	podg	6.71
25584290	C0025118	Medicine	bmod	6.57
25584290	C0087111	Therapeutic procedure	topp	5.18
25584290	C1522326	Treating	ftcn	5.18
25584290	C1292734	Treatment intent	ftcn	5.18
25584290	C1707959	Example	cnce	3.54
25584290	C1552740	Entity Determiner - specific	inpr	3.43
25584290	C0314603	Genetic	ftcn	3.43
25584290	C1998591	Makeup	mnob	3.43
25584290	C0205369	Specific qualifier value	qlco	3.43
25584290	C0017296	gene therapy	topp	3.43
25584290	C1961136	Excellent (qualifier value)	qlco	3.42
25584290	C1548784	Excellent - Specimen Quality	qlco	3.42
25584290	C1254351	Pharmacologic Substance	phsu	3.42
25584290	C1555307	promise	idcn	3.42
28611235	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.41
28611235	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.41
28611235	C0055363	Chloride Channels	aapp	19.36
28611235	C0055363	Chloride Channels	bacs	19.36
28611235	C0031843	physiological aspects	phsf	13.01
28611235	C0010674	Cystic Fibrosis	dsyn	9.88
28611235	C0678941	Gene Mutant	gngm	3.56
28611235	C0596611	Gene Mutation	genf	3.56
28611235	C2825142	Experimental Result	fndg	3.55
28611235	C0542341	Function	ftcn	3.55
28611235	C0700205	Function Axis	clas	3.55
28611235	C0221099	Impaired	ftcn	3.55
28611235	C1705273	Mathematical Operator	inpr	3.55
28611235	C1274040	Result	ftcn	3.55
28611235	C1546471	What subject filter - Result	idcn	3.55
28611235	C1413365	CFTR gene	gngm	3.48
28611235	C0444930	End	spco	3.42
28611235	C0205319	Manifest	ftcn	3.42
28611235	C1280464	Manifestation of	qlco	3.42
28611235	C0439064	Numerous	qnco	3.42
28611235	C0178784	Organ	bpoc	3.42
28611235	C2746065	Stop (qualifier value)	tmco	3.42
28611235	C0015259	Exercise	dora	19.33
28611235	C0009738	Congo	geoa	16.05
28611235	C3264621	ivacaftor	orch	12.90
28611235	C3264621	ivacaftor	phsu	12.90
28611235	C3267922	Cystic Fibrosis Transmembrane Conductance Regulator Potentiator [EPC]	phsu	5.18
28611235	C0439673	Unknown	qlco	5.18
28611235	C1280500	Effect	qlco	3.57
28611235	C2348382	Effect, Appearance	qlco	3.57
28611235	C1516240	Capacity	qnco	3.56
28611235	C1522704	Exercise Pain Management	topp	3.56
28611235	C3811819	CFTR wt Allele	gngm	3.43
28611235	C0087136	Unmarried	fndg	22.48
28611235	C0037179	Unmarried person	popg	22.48
28611235	C0013072	Double-Blind Method	resa	17.80
28611235	C0150097	Cross-Over Studies	resa	16.21
28611235	C0009738	Congo	geoa	16.08
28611235	C3264621	ivacaftor	orch	12.89
28611235	C3264621	ivacaftor	phsu	12.89
28611235	C0030705	Patients	podg	6.76
28611235	C1706408	Placebo Control	resa	5.18
28611235	C3810851	Center of town	fndg	3.56
28611235	C0205099	Central	spco	3.56
28611235	C0205171	Singular	qnco	3.56
28611235	C3811819	CFTR wt Allele	gngm	3.46
28611235	C0724000	Twenties	aggp	3.46
28611235	C3715212	Twenty	qnco	3.46
28611235	C0332173	Daily	tmco	3.43
28611235	C0439228	day	tmco	3.43
28611235	C0439505	per day	tmco	3.43
28611235	C2959886	Cardiopulmonary Exercise Test	diap	32.78
28611235	C0005893	Body mass index procedure	diap	20.95
28611235	C0684010	Rabbi	prog	13.14
28611235	C0168634	BaseLine dental cement	bodm	12.89
28611235	C0012634	Disease	dsyn	9.73
28611235	C0035245	Respiratory physiology	ortf	8.34
28611235	C0439828	Variable (uniformity)	qlco	7.32
28611235	C0030055	Oxygen Consumption	clna	6.91
28611235	C0018684	Health	idcn	6.83
28611235	C0079809	Measures	qnco	6.58
28611235	C1305855	Body mass index	clna	5.18
28611235	C0428295	Cystic fibrosis sweat test	lbpr	5.18
28611235	C0444706	Measured	qlco	5.18
28611235	C3541902	Measured Tumor Identification	diap	5.18
28611235	C2347946	Relevance	qlco	5.18
28611235	C1304760	Sweat chloride level result	lbtr	5.18
28611235	C1305742	Oxygen consumption measurement	diap	3.75
28611235	C2603358	R prime	clna	3.68
28611235	C1274040	Result	ftcn	3.68
28611235	C0205090	Right	spco	3.68
28611235	C0518906	health & life quality	inpr	3.63
28611235	C0443172	Changed status	qnco	3.56
28611235	C0392747	Changing	ftcn	3.56
28611235	C1705241	Delta (difference)	qnco	3.56
28611235	C0205225	Primary	qlco	3.50
28611235	C0439631	Primary operation	topp	3.50
28611235	C0439612	True primary (qualifier value)	tmco	3.50
28611235	C4049713	Borg Category-Ratio 10 Perceived Exertion Score 10	inpr	3.48
28611235	C0205289	Maximal (qualifier value)	qlco	3.48
28611235	C0806909	Maximum	qnco	3.48
28611235	C0205463	Physiological	ftcn	3.46
28611235	C1549488	Amount type - Percentage	idcn	3.43
28611235	C1442488	Baseline	qnco	3.43
28611235	C0332257	Including (qualifier)	ftcn	3.43
28611235	C1561533	Money or percentage indicator - Percentage	idcn	3.43
28611235	C0439165	Percent (qualifier value)	qnco	3.43
28611235	C1552740	Entity Determiner - specific	inpr	3.42
28611235	C1879489	Measures (attribute)	ftcn	3.42
28611235	C0445223	Related personal status	fndg	3.42
28611235	C0439849	Relationships	qlco	3.42
28611235	C0205369	Specific qualifier value	qlco	3.42
28611235	C0042491	Environmental air flow	phpr	13.14
28611235	C0035203	Respiration	phsf	13.14
28611235	C0032042	Placebos	topp	6.74
28611235	C2346711	About The Same	qlco	5.18
